Expected,Actual,arts and recreation,biography,food and agriculture,geography,history,language and literature,measurements,philosophy,religion,science,social sciences,technology
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,7,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/GovernmentAgency', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,11,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Species'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Ocean', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,5,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/RecordLabel,{'http://dbpedia.org/ontology/PersonFunction'},0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject'}",1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RecordLabel,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/MusicGenre', 'http://dbpedia.org/ontology/Genre'}",3,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/River,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,8,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/River,"{'http://dbpedia.org/ontology/Lake', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/River,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Ocean', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,66,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/River,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Sea', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,29,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/River,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/River,"{'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,5,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/River,"{'http://dbpedia.org/ontology/Stream', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Canal', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,8,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/RouteOfTransportation,"{'http://dbpedia.org/ontology/Tunnel', 'http://dbpedia.org/ontology/ArchitecturalStructure'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Saint,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Species'}",0,3,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Saint,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Royalty'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/School,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,25,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/School,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Settlement,"{'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,10,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Settlement,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/GovernmentAgency', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,50,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Settlement,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/State'}",0,0,0,50,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Settlement,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,847,3,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Settlement,{'http://dbpedia.org/ontology/Language'},0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/ontology/Settlement,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,40,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Settlement,"{'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Volcano'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Settlement,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Philosopher'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SoccerClub,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/CricketTeam', 'http://dbpedia.org/ontology/SportsTeam'}",0,0,0,22,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SoccerClub,"{'http://dbpedia.org/ontology/SportsSeason', 'http://dbpedia.org/ontology/SportsTeamSeason', 'http://dbpedia.org/ontology/SoccerClubSeason'}",0,1,0,187,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Software,"{'http://dbpedia.org/ontology/InformationAppliance', 'http://dbpedia.org/ontology/Device'}",0,0,0,0,0,0,0,0,0,0,0,1
http://dbpedia.org/ontology/SpaceMission,"{'http://dbpedia.org/ontology/MeanOfTransportation', 'http://dbpedia.org/ontology/Rocket'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SpaceMission,"{'http://dbpedia.org/ontology/Rocket', 'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/MeanOfTransportation', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Species,{'http://dbpedia.org/ontology/AnatomicalStructure'},0,0,0,0,0,0,0,0,0,1,0,0
http://dbpedia.org/ontology/Species,"{'http://dbpedia.org/ontology/FictionalCharacter', 'http://dbpedia.org/ontology/Agent'}",1,0,0,0,0,0,0,0,0,130,0,22
http://dbpedia.org/ontology/Species,"{'http://dbpedia.org/ontology/Taxon', 'http://dbpedia.org/ontology/TopicalConcept'}",0,0,58,0,0,0,0,0,0,57,0,0
http://dbpedia.org/ontology/Sport,"{'http://dbpedia.org/ontology/BoardGame', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Game'}",20,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Sport,"{'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/AcademicSubject'}",1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsLeague,"{'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsLeague,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsLeague,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,15,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,4,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/GovernmentAgency', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,16,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/State'}",0,0,0,4,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,105,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/TimePeriod'}",0,0,0,0,17,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,3,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,169,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,32,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,27,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/SportsClub'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/OrganisationMember', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/SportsTeamMember', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Animal'}",0,13,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Writer', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Saint', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Cleric', 'http://dbpedia.org/ontology/Animal'}",0,2,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Region'}",0,0,0,33,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,6,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/SportsSeason', 'http://dbpedia.org/ontology/SportsTeamSeason', 'http://dbpedia.org/ontology/SoccerClubSeason'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/SportsTeam,"{'http://dbpedia.org/ontology/Taxon', 'http://dbpedia.org/ontology/TopicalConcept'}",0,0,0,0,0,0,0,0,0,3,0,0
http://dbpedia.org/ontology/Stadium,"{'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Sport'}",1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Stadium,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Stadium,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,139,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Stadium,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,84,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Stadium,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Animal'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Stadium,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Region'}",0,0,0,10,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/GovernmentAgency', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,84,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Ocean', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Sea', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,6,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,310,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,51,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,33,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Artist', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Animal'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Scientist', 'http://dbpedia.org/ontology/Animal'}",0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Region'}",0,0,0,23,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Station,"{'http://dbpedia.org/ontology/Stream', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/River', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,19,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/TelevisionShow,{'http://dbpedia.org/ontology/Award'},0,2,0,24,52,0,0,0,0,1,26,1
http://dbpedia.org/ontology/WineRegion,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/GovernmentAgency', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/WineRegion,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,10,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/WineRegion,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Sea', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,3,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Woman,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Animal'}",0,3,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/HistoricBuilding'}",1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/CardGame', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Game'}",0,0,0,0,0,1,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Cartoon', 'http://dbpedia.org/ontology/Anime', 'http://dbpedia.org/ontology/work'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/CelestialBody', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Galaxy', 'http://dbpedia.org/ontology/Location'}",0,0,0,0,0,0,0,0,0,1,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/ChemicalSubstance', 'http://dbpedia.org/ontology/Drug'}",0,0,0,0,0,0,0,0,0,1,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,13,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Deity', 'http://dbpedia.org/ontology/Agent'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal', 'http://dbpedia.org/ontology/Species'}",0,28,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SocietalEvent', 'http://dbpedia.org/ontology/MilitaryConflict'}",0,0,0,0,2,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Lake', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,{'http://dbpedia.org/ontology/Language'},0,0,0,1,0,12,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Ocean', 'http://dbpedia.org/ontology/BodyOfWater'}",0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/Region'}",0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Work,"{'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/Settlement'}",0,0,0,14,0,0,0,0,0,0,0,0
