Expected,Actual,"anthropology, psychology and everyday life",arts,biology,geography,history,language and literature,mathematics,people,philosophy,physics,religion,society and social sciences,technology
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal'}",0,0,0,0,0,0,0,18,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Scientist', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal'}",0,0,0,0,0,0,0,9,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Scientist', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal'}",0,0,0,0,0,0,0,2,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SocietalEvent', 'http://dbpedia.org/ontology/Meeting'}",0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Food', 'http://dbpedia.org/ontology/Beverage'}",0,0,0,0,0,0,0,0,0,0,0,0,2
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/GolfPlayer', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal'}",0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Ideology', 'http://dbpedia.org/ontology/TopicalConcept'}",0,0,0,0,0,0,0,0,0,0,1,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Island', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Archipelago', 'http://dbpedia.org/ontology/Location'}",0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,{'http://dbpedia.org/ontology/Language'},0,0,0,0,0,4,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/MilitaryPerson', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal'}",0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Mineral', 'http://dbpedia.org/ontology/ChemicalSubstance'}",0,0,0,0,0,0,0,0,0,1,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/MusicGenre', 'http://dbpedia.org/ontology/Genre', 'http://dbpedia.org/ontology/TopicalConcept'}",0,2,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/PeriodicalLiterature', 'http://dbpedia.org/ontology/Newspaper', 'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/Magazine', 'http://dbpedia.org/ontology/WrittenWork'}",0,0,0,22,0,0,0,0,0,0,0,16,0
http://dbpedia.org/ontology/Organisation,{'http://dbpedia.org/ontology/PersonFunction'},0,0,0,0,0,0,0,54,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Location'}",0,0,0,9,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Island', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Location'}",0,0,0,9,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/ProtectedArea', 'http://dbpedia.org/ontology/Location'}",0,0,0,6,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/City', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,15,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Location'}",0,0,0,56,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,2,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Village', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,2,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/WorldHeritageSite'}",0,1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/City'}",0,0,0,458,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/City'}",0,0,0,70,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location'}",0,0,0,14,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Profession', 'http://dbpedia.org/ontology/PersonFunction'}",0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Saint', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Cleric', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Animal'}",0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Taxon', 'http://dbpedia.org/ontology/TopicalConcept'}",0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/TeamSport', 'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Sport'}",0,50,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/AcademicJournal', 'http://dbpedia.org/ontology/PeriodicalLiterature', 'http://dbpedia.org/ontology/WrittenWork'}",0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/PeriodicalLiterature', 'http://dbpedia.org/ontology/Magazine', 'http://dbpedia.org/ontology/WrittenWork'}",0,0,0,0,0,0,0,0,0,0,0,95,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/PeriodicalLiterature', 'http://dbpedia.org/ontology/Newspaper', 'http://dbpedia.org/ontology/Website', 'http://dbpedia.org/ontology/WrittenWork'}",0,0,0,3,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/PeriodicalLiterature', 'http://dbpedia.org/ontology/WrittenWork', 'http://dbpedia.org/ontology/Newspaper'}",0,17,1,1433,26,0,0,0,0,0,0,152,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/TelevisionShow'}",0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/Website'}",0,0,0,0,0,0,0,0,0,0,0,79,0
http://dbpedia.org/ontology/Organisation,"{'http://dbpedia.org/ontology/Work', 'http://dbpedia.org/ontology/WrittenWork', 'http://dbpedia.org/ontology/Book'}",0,0,0,0,0,4,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/AcademicSubject', 'http://dbpedia.org/ontology/TopicalConcept', 'http://dbpedia.org/ontology/MedicalSpecialty'}",0,0,1,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/AcademicSubject', 'http://dbpedia.org/ontology/TopicalConcept'}",0,3,3,0,1,0,0,0,0,6,0,9,9
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Game', 'http://dbpedia.org/ontology/BoardGame'}",0,1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Activity', 'http://dbpedia.org/ontology/Sport'}",0,6,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/HistoricalRegion', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Region'}",0,0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/ClericalAdministrativeRegion', 'http://dbpedia.org/ontology/Diocese', 'http://dbpedia.org/ontology/Region'}",0,0,0,0,0,0,0,0,0,0,10,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Region'}",0,0,0,12,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/AdministrativeRegion', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Region'}",0,0,0,2,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Broadcaster', 'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Broadcaster', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/ComedyGroup', 'http://dbpedia.org/ontology/Group', 'http://dbpedia.org/ontology/Organisation'}",1,0,0,2,1,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/ComicsCharacter', 'http://dbpedia.org/ontology/FictionalCharacter'}",0,0,0,0,0,1,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/Organisation'}",0,1,0,0,12,0,0,0,0,0,0,198,14
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/FictionalCharacter'}",3,5,0,13,17,74,0,8,0,1,54,8,3
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Legislature', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,0,0,0,0,4,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Group', 'http://dbpedia.org/ontology/Band'}",0,0,0,0,0,0,0,119,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Organisation'}",0,1,0,1,2,0,0,11,0,6,0,42,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/PoliticalParty', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/SportsLeague', 'http://dbpedia.org/ontology/AmericanFootballLeague', 'http://dbpedia.org/ontology/Organisation'}",0,4,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/SportsLeague', 'http://dbpedia.org/ontology/BaseballLeague', 'http://dbpedia.org/ontology/Organisation'}",0,2,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/SportsLeague', 'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/Organisation'}",0,3,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Building', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/ArchitecturalStructure', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Museum', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Non-ProfitOrganisation', 'http://dbpedia.org/ontology/Building'}",0,0,0,0,0,0,0,0,0,0,0,3,0
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/Award'},0,0,0,0,0,0,0,8,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/ComedyGroup', 'http://dbpedia.org/ontology/Group', 'http://dbpedia.org/ontology/Agent'}",0,0,0,2,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Bank', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/Organisation'}",0,1,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/BasketballLeague', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/SportsLeague', 'http://dbpedia.org/ontology/Organisation'}",0,2,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/Colour'},0,0,0,0,0,0,0,0,0,1,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/HistoricalRegion', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/TimePeriod', 'http://dbpedia.org/ontology/Region'}",0,0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/HistoricalRegion', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Region'}",0,0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Location'}",0,0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/GovernmentAgency'}",0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/TimePeriod'}",0,0,0,2,15,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/EthnicGroup'}",0,0,0,0,3,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/State'}",0,0,0,8,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location'}",0,0,0,256,143,0,0,1,0,0,1,28,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/NaturalPlace', 'http://dbpedia.org/ontology/Archipelago', 'http://dbpedia.org/ontology/Location'}",0,0,0,1,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/City'}",0,0,0,7,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/Currency'},0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Deity', 'http://dbpedia.org/ontology/Agent'}",0,0,0,0,0,0,0,0,0,0,42,0,0
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/Disease'},0,0,9,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/EducationalInstitution', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Library', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,0,0,0,0,3,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/EducationalInstitution', 'http://dbpedia.org/ontology/University', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,1,0,0,0,65,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Election', 'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SocietalEvent'}",0,0,0,0,0,0,0,5,0,0,0,0,0
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/EthnicGroup'},12,0,0,0,7,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/FilmFestival', 'http://dbpedia.org/ontology/SocietalEvent'}",0,11,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SpaceMission', 'http://dbpedia.org/ontology/SocietalEvent'}",0,0,0,0,0,0,0,0,0,6,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/Tournament', 'http://dbpedia.org/ontology/SocietalEvent', 'http://dbpedia.org/ontology/TennisTournament', 'http://dbpedia.org/ontology/SportsEvent'}",0,0,0,0,0,0,0,1,0,0,0,0,0
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/Event'},0,0,0,0,0,0,0,2,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Family', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/NobleFamily', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,2,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Family', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/NobleFamily'}",0,0,0,0,1,0,0,3,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Family', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,15,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Family', 'http://dbpedia.org/ontology/Agent'}",0,0,0,0,0,0,0,32,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/FilmFestival', 'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SocietalEvent'}",0,0,0,0,0,0,0,4,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/HistoricalPeriod', 'http://dbpedia.org/ontology/TimePeriod'}",0,0,0,0,7,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/HistoricalRegion', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Region'}",0,0,0,0,4,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/Language'},0,0,0,0,1,24,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/MilitaryConflict', 'http://dbpedia.org/ontology/Event', 'http://dbpedia.org/ontology/SocietalEvent'}",0,0,0,0,2,0,0,1,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/MilitaryUnit', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/MusicGenre', 'http://dbpedia.org/ontology/Genre', 'http://dbpedia.org/ontology/TopicalConcept'}",0,23,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/MythologicalFigure', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/FictionalCharacter'}",0,0,0,0,0,0,0,0,0,0,4,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Non-ProfitOrganisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Company', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Non-ProfitOrganisation', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Organisation'}",0,0,0,0,0,0,0,0,0,0,0,77,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Organisation', 'http://dbpedia.org/ontology/Broadcaster', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/BroadcastNetwork', 'http://dbpedia.org/ontology/TelevisionStation', 'http://dbpedia.org/ontology/Non-ProfitOrganisation'}",0,0,0,0,0,0,0,0,0,0,0,1,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/PersonFunction', 'http://dbpedia.org/ontology/Profession'}",0,0,0,0,0,0,0,0,0,0,0,0,1
http://dbpedia.org/ontology/Person,{'http://dbpedia.org/ontology/PersonFunction'},0,0,0,0,0,0,0,8569,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Continent', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Location'}",0,0,0,12,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Country', 'http://dbpedia.org/ontology/PopulatedPlace'}",0,0,0,0,1,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Island', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Location'}",0,0,0,8,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Planet', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/CelestialBody'}",0,0,0,0,0,0,0,0,0,4,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Location'}",0,1,0,5,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/WorldHeritageSite'}",0,1,0,0,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/City'}",0,0,0,116,0,0,0,0,0,0,0,0,0
http://dbpedia.org/ontology/Person,"{'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Town', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/City'}",0,0,0,7,0,0,0,0,0,0,0,0,0
